video_id,title,published_at,category,language,duration_seconds,views,likes,comments,shares,sentiment_score,region,ads_enabled,watch_time_hours,estimated_revenue_usd,subscribers_gained
v0591,Asia Boardroom Brief #591,2024-06-19,Business,English,710,172135,10698,2061,395,0.8,Asia,True,14665.6,1568.9,689
v0592,Asia Budget Watch #592,2024-06-20,Finance,Hindi,615,126915,8533,1795,853,0.71,Asia,True,8325.3,626.6,272
v0593,Asia Launch Meta #593,2024-06-21,Gaming,English,782,283626,19643,4369,1328,0.71,Asia,True,30633.8,1191.65,466
v0594,Asia Studio Reset #594,2024-06-22,Lifestyle,English,589,202770,14345,820,417,0.87,Asia,True,11458.5,802.63,831
v0595,Latin America Growth Workshop #595,2024-06-23,Education,Spanish,989,117951,9166,443,907,0.86,Latin America,True,12835.1,1031.11,163
v0596,Latin America Next.js Review #596,2024-06-24,Technology,Spanish,550,69429,5616,1108,657,0.69,Latin America,True,5684.9,215.92,104
v0597,Latin America Revenue Pulse #597,2024-06-25,Business,Spanish,615,101583,8217,666,223,0.85,Latin America,False,8025.9,132.46,291
v0598,Latin America Investor Lens #598,2024-06-26,Finance,Spanish,500,102450,3802,1009,854,0.79,Latin America,True,6696.5,673.24,281
v0599,Latin America Creator Challenge #599,2024-06-27,Gaming,Portuguese,566,323757,18370,3485,2380,0.76,Latin America,True,26029.9,2482.55,558
v0600,Latin America Weekly Upgrade #600,2024-06-28,Lifestyle,Spanish,444,155998,6481,2188,626,0.83,Latin America,True,6036.1,1320.16,317
v0601,Middle East SQL Playbook #601,2024-06-29,Education,English,717,57454,3146,465,352,0.9,Middle East,True,4193.2,160.46,146
v0602,Middle East AI Systems #602,2024-06-30,Technology,English,762,143532,9314,1912,1415,0.75,Middle East,True,9647.6,453.06,162
v0603,Middle East Boardroom Brief #603,2024-07-01,Business,Arabic,714,153463,11445,902,1082,0.69,Middle East,True,10001.6,1422.45,538
v0604,Middle East Budget Watch #604,2024-07-02,Finance,English,683,56662,3030,609,425,0.71,Middle East,True,4538.2,373.89,207
v0605,Middle East Launch Meta #605,2024-07-03,Gaming,Arabic,860,119482,7428,1243,702,0.78,Middle East,False,14786.1,201.0,155
v0606,Middle East Studio Reset #606,2024-07-04,Lifestyle,Arabic,340,299800,10626,1570,2818,0.84,Middle East,True,10633.8,2504.79,824
v0607,Africa Growth Workshop #607,2024-07-05,Education,French,623,79044,4727,598,158,0.9,Africa,True,6974.9,774.06,121
v0608,Africa Next.js Review #608,2024-07-06,Technology,French,493,151281,5606,1260,897,0.91,Africa,True,7915.5,1528.41,489
v0609,Africa Revenue Pulse #609,2024-07-07,Business,French,884,65213,3746,380,156,0.81,Africa,True,8961.7,313.92,118
v0610,Africa Investor Lens #610,2024-07-08,Finance,English,655,68745,5318,418,644,0.71,Africa,True,4712.1,617.3,228
v0611,Africa Creator Challenge #611,2024-07-09,Gaming,English,672,400364,18905,1438,1217,0.74,Africa,True,23011.7,2287.7,1531
v0612,Africa Weekly Upgrade #612,2024-07-10,Lifestyle,French,380,254586,12174,3694,1468,0.75,Africa,False,13062.6,664.03,519
v0613,North America SQL Playbook #613,2024-07-11,Education,English,681,82023,5383,1003,215,0.86,North America,True,7534.9,241.2,336
v0614,North America AI Systems #614,2024-07-12,Technology,English,837,238335,16367,1481,1452,0.76,North America,True,31467.3,1647.38,1068
v0615,North America Boardroom Brief #615,2024-07-13,Business,English,664,178268,7835,723,362,0.81,North America,True,15417.1,1402.94,466
v0616,North America Budget Watch #616,2024-07-14,Finance,Spanish,714,231876,18091,1759,1927,0.77,North America,True,19578.9,726.29,676
v0617,North America Launch Meta #617,2024-07-15,Gaming,English,828,280713,20842,3112,938,0.78,North America,True,20968.0,2353.3,446
v0618,North America Studio Reset #618,2024-07-16,Lifestyle,English,546,171647,11397,1064,1349,0.82,North America,True,13647.1,1532.77,556
v0619,Europe Growth Workshop #619,2024-07-17,Education,French,882,112371,4908,744,1090,0.86,Europe,True,9525.6,306.22,123
v0620,Europe Next.js Review #620,2024-07-18,Technology,English,731,100365,7251,1393,327,0.93,Europe,True,6863.3,586.36,138
v0621,Europe Revenue Pulse #621,2024-07-19,Business,German,821,190528,10391,1220,518,0.77,Europe,True,16535.0,517.66,626
v0622,Europe Investor Lens #622,2024-07-20,Finance,English,723,133264,6891,578,493,0.69,Europe,True,10021.2,968.99,591
v0623,Europe Creator Challenge #623,2024-07-21,Gaming,English,920,279701,17979,2337,2753,0.77,Europe,True,36168.0,1017.23,451
v0624,Europe Weekly Upgrade #624,2024-07-22,Lifestyle,French,463,330063,20490,2732,2433,0.87,Europe,True,15073.0,2370.6,1471
v0625,Asia SQL Playbook #625,2024-07-23,Education,English,789,181719,8302,816,544,0.9,Asia,True,17111.3,758.8,420
v0626,Asia AI Systems #626,2024-07-24,Technology,Japanese,860,445364,22168,3107,3295,0.78,Asia,True,53508.9,2967.37,1969
v0627,Asia Boardroom Brief #627,2024-07-25,Business,Japanese,709,230123,10097,960,2251,0.74,Asia,False,25685.7,651.81,790
v0628,Asia Budget Watch #628,2024-07-26,Finance,English,648,149077,11293,652,517,0.77,Asia,True,12548.1,552.17,255
v0629,Asia Launch Meta #629,2024-07-27,Gaming,English,877,374745,20408,3499,1209,0.81,Asia,True,31524.1,2213.74,1169
v0630,Asia Studio Reset #630,2024-07-28,Lifestyle,Hindi,513,235475,8910,3686,1239,0.9,Asia,True,11307.2,1422.91,651
v0631,Latin America Growth Workshop #631,2024-07-29,Education,Portuguese,892,60912,4765,666,190,0.76,Latin America,False,7447.6,89.8,159
v0632,Latin America Next.js Review #632,2024-07-30,Technology,Portuguese,602,163368,7089,2442,300,0.89,Latin America,True,14513.5,1355.44,377
v0633,Latin America Revenue Pulse #633,2024-07-31,Business,Portuguese,627,106771,5725,425,1048,0.73,Latin America,False,7396.6,239.57,179
v0634,Latin America Investor Lens #634,2024-08-01,Finance,Portuguese,559,229581,14803,1860,528,0.85,Latin America,False,14184.4,434.0,427
v0635,Latin America Creator Challenge #635,2024-08-02,Gaming,Portuguese,764,376158,24441,2545,2167,0.66,Latin America,True,38373.7,1724.1,1168
v0636,Latin America Weekly Upgrade #636,2024-08-03,Lifestyle,Spanish,635,286340,17791,4227,1807,0.77,Latin America,True,17317.4,1689.11,1117
v0637,Middle East SQL Playbook #637,2024-08-04,Education,English,890,95049,6580,1226,935,0.79,Middle East,True,12534.8,328.14,285
v0638,Middle East AI Systems #638,2024-08-05,Technology,English,688,117404,4027,658,713,0.72,Middle East,False,7115.4,324.42,289
v0639,Middle East Boardroom Brief #639,2024-08-06,Business,English,598,141762,6167,818,1424,0.86,Middle East,True,9800.4,1269.07,233
v0640,Middle East Budget Watch #640,2024-08-07,Finance,Arabic,881,135943,7497,2027,373,0.76,Middle East,True,15576.3,438.08,176
v0641,Middle East Launch Meta #641,2024-08-08,Gaming,Arabic,677,158717,6164,676,1323,0.75,Middle East,True,8716.2,1133.73,707
v0642,Middle East Studio Reset #642,2024-08-09,Lifestyle,Arabic,260,222256,10392,2127,1863,0.78,Middle East,True,7371.4,1161.31,752
v0643,Africa Growth Workshop #643,2024-08-10,Education,French,876,99692,4969,473,575,0.86,Africa,False,11778.1,263.4,409
v0644,Africa Next.js Review #644,2024-08-11,Technology,English,864,74291,3412,679,577,0.78,Africa,True,9513.3,491.53,245
v0645,Africa Revenue Pulse #645,2024-08-12,Business,English,911,63705,3161,576,450,0.82,Africa,False,6481.3,150.41,81
v0646,Africa Investor Lens #646,2024-08-13,Finance,French,567,162096,6292,1347,1148,0.69,Africa,False,12493.0,486.8,659
v0647,Africa Creator Challenge #647,2024-08-14,Gaming,English,775,237134,18019,1328,1347,0.67,Africa,True,16457.9,1842.2,437
v0648,Africa Weekly Upgrade #648,2024-08-15,Lifestyle,English,506,120554,7952,1855,920,0.89,Africa,True,8071.2,1181.11,387
v0649,North America SQL Playbook #649,2024-08-16,Education,Spanish,950,338431,21264,3908,1719,0.8,North America,True,43840.0,2822.79,790
v0650,North America AI Systems #650,2024-08-17,Technology,Spanish,730,155591,10821,2367,1288,0.82,North America,False,10175.3,272.26,620
v0651,North America Boardroom Brief #651,2024-08-18,Business,Spanish,815,184583,9509,2213,1611,0.78,North America,True,18199.7,1346.09,328
v0652,North America Budget Watch #652,2024-08-19,Finance,Spanish,697,199205,8866,2390,614,0.72,North America,True,14245.2,1678.71,791
v0653,North America Launch Meta #653,2024-08-20,Gaming,English,901,354131,24009,2907,3660,0.68,North America,True,33970.6,3207.54,615
v0654,North America Studio Reset #654,2024-08-21,Lifestyle,English,293,146562,9620,2067,1527,0.91,North America,True,5289.4,766.78,494
v0655,Europe Growth Workshop #655,2024-08-22,Education,German,744,95733,4151,1359,500,0.93,Europe,True,6462.8,810.64,290
v0656,Europe Next.js Review #656,2024-08-23,Technology,English,720,214241,14441,1529,655,0.84,Europe,False,15043.1,578.44,765
v0657,Europe Revenue Pulse #657,2024-08-24,Business,English,816,159395,9045,2440,449,0.81,Europe,True,15691.8,835.26,401
v0658,Europe Investor Lens #658,2024-08-25,Finance,English,667,116568,7812,1798,871,0.84,Europe,True,8533.2,932.08,441
v0659,Europe Creator Challenge #659,2024-08-26,Gaming,French,725,209839,11617,764,590,0.8,Europe,True,13699.4,1595.4,877
v0660,Europe Weekly Upgrade #660,2024-08-27,Lifestyle,English,512,215363,15533,1241,1294,0.9,Europe,True,14410.7,1288.41,646
v0661,Asia SQL Playbook #661,2024-08-28,Education,English,670,374833,25352,3157,3340,0.83,Asia,True,35534.2,2524.38,458
v0662,Asia AI Systems #662,2024-08-29,Technology,Japanese,691,370699,24322,1841,3447,0.77,Asia,True,34485.3,979.21,950
v0663,Asia Boardroom Brief #663,2024-08-30,Business,Hindi,794,125162,9370,492,1292,0.86,Asia,True,11917.7,680.35,363
v0664,Asia Budget Watch #664,2024-08-31,Finance,Hindi,914,174938,13544,1253,1127,0.81,Asia,False,14619.6,359.7,366
v0665,Asia Launch Meta #665,2024-09-01,Gaming,Hindi,822,299771,10720,1580,2772,0.72,Asia,True,23974.5,1093.21,879
v0666,Asia Studio Reset #666,2024-09-02,Lifestyle,Japanese,615,124507,6514,1842,657,0.82,Asia,True,6664.1,570.57,309
v0667,Latin America Growth Workshop #667,2024-09-03,Education,Spanish,667,67297,4242,588,211,0.75,Latin America,True,7080.8,402.59,73
v0668,Latin America Next.js Review #668,2024-09-04,Technology,Spanish,623,143434,7172,991,1342,0.77,Latin America,True,8767.5,383.96,332
v0669,Latin America Revenue Pulse #669,2024-09-05,Business,Spanish,648,52991,3047,535,418,0.89,Latin America,True,5077.4,365.75,165
v0670,Latin America Investor Lens #670,2024-09-06,Finance,Spanish,558,167036,13440,1694,1164,0.85,Latin America,True,13667.5,1055.59,241
v0671,Latin America Creator Challenge #671,2024-09-07,Gaming,Spanish,928,299239,14014,4482,2202,0.8,Latin America,True,30364.4,2592.82,1009
v0672,Latin America Weekly Upgrade #672,2024-09-08,Lifestyle,Portuguese,521,237758,18830,3451,2111,0.86,Latin America,True,12918.9,2209.2,1026
v0673,Middle East SQL Playbook #673,2024-09-09,Education,English,852,162558,6257,1737,412,0.86,Middle East,False,14236.1,512.42,622
v0674,Middle East AI Systems #674,2024-09-10,Technology,Arabic,674,118901,6981,1899,1132,0.74,Middle East,False,10805.6,219.26,375
v0675,Middle East Boardroom Brief #675,2024-09-11,Business,Arabic,726,185526,14775,2558,1754,0.89,Middle East,True,16382.7,1363.93,579
v0676,Middle East Budget Watch #676,2024-09-12,Finance,Arabic,666,165943,12328,1646,1673,0.79,Middle East,True,12536.5,922.14,382
v0677,Middle East Launch Meta #677,2024-09-13,Gaming,Arabic,968,378841,18155,3613,1554,0.64,Middle East,True,29604.9,2850.09,900
v0678,Middle East Studio Reset #678,2024-09-14,Lifestyle,English,741,283331,21771,3996,651,0.71,Middle East,False,17008.7,561.29,579
v0679,Africa Growth Workshop #679,2024-09-15,Education,English,748,107006,6165,487,671,0.86,Africa,True,7404.6,381.58,289
v0680,Africa Next.js Review #680,2024-09-16,Technology,English,616,86240,6625,880,357,0.85,Africa,False,8367.3,213.02,218
v0681,Africa Revenue Pulse #681,2024-09-17,Business,English,770,91334,3936,365,477,0.76,Africa,True,9734.4,879.34,142
v0682,Africa Investor Lens #682,2024-09-18,Finance,English,493,54010,2166,696,463,0.77,Africa,False,2973.1,142.81,194
v0683,Africa Creator Challenge #683,2024-09-19,Gaming,French,1006,116587,4255,1617,645,0.75,Africa,True,14894.9,310.43,312
v0684,Africa Weekly Upgrade #684,2024-09-20,Lifestyle,French,615,171076,7865,2238,1594,0.86,Africa,True,16611.5,774.87,662
v0685,North America SQL Playbook #685,2024-09-21,Education,English,761,147799,6363,2096,1074,0.76,North America,True,10361.6,523.15,355
v0686,North America AI Systems #686,2024-09-22,Technology,Spanish,654,293799,10707,2524,1312,0.79,North America,False,24942.9,414.15,639
v0687,North America Boardroom Brief #687,2024-09-23,Business,Spanish,800,142934,11329,1771,564,0.83,North America,True,17172.1,574.26,143
v0688,North America Budget Watch #688,2024-09-24,Finance,Spanish,716,110798,8810,891,492,0.79,North America,True,6988.4,299.88,324
v0689,North America Launch Meta #689,2024-09-25,Gaming,English,864,332994,17261,3872,1207,0.67,North America,True,31770.3,3170.14,485
v0690,North America Studio Reset #690,2024-09-26,Lifestyle,English,492,271604,21513,3052,1201,0.81,North America,True,15693.1,2318.33,778
v0691,Europe Growth Workshop #691,2024-09-27,Education,English,776,67975,5095,1008,699,0.96,Europe,True,7920.7,414.52,238
v0692,Europe Next.js Review #692,2024-09-28,Technology,German,666,73893,4637,902,215,0.81,Europe,True,4138.3,518.45,279
v0693,Europe Revenue Pulse #693,2024-09-29,Business,French,590,199380,7496,1788,1242,0.78,Europe,True,14622.6,1125.29,623
v0694,Europe Investor Lens #694,2024-09-30,Finance,English,585,90055,6479,827,716,0.65,Europe,True,6395.3,447.27,159
v0695,Europe Creator Challenge #695,2024-10-01,Gaming,French,750,167216,10819,2554,705,0.73,Europe,True,11399.7,1573.9,197
v0696,Europe Weekly Upgrade #696,2024-10-02,Lifestyle,English,447,150183,12114,1134,1506,0.73,Europe,False,10023.5,223.93,220
v0697,Asia SQL Playbook #697,2024-10-03,Education,Japanese,769,80387,3720,297,604,0.79,Asia,True,9153.0,797.79,244
v0698,Asia AI Systems #698,2024-10-04,Technology,Japanese,796,158462,9577,2172,589,0.75,Asia,True,12797.9,1130.94,606
v0699,Asia Boardroom Brief #699,2024-10-05,Business,Hindi,559,87077,3352,502,296,0.89,Asia,True,7185.9,354.67,236
v0700,Asia Budget Watch #700,2024-10-06,Finance,Japanese,812,120879,8098,706,368,0.7,Asia,True,11162.0,743.31,393
v0701,Asia Launch Meta #701,2024-10-07,Gaming,Hindi,893,305056,15905,1146,2742,0.66,Asia,True,38120.3,2326.65,351
v0702,Asia Studio Reset #702,2024-10-08,Lifestyle,English,734,316211,18983,4341,2915,0.81,Asia,False,20230.7,372.98,1156
v0703,Latin America Growth Workshop #703,2024-10-09,Education,Portuguese,785,71340,3341,734,141,0.92,Latin America,False,4705.2,156.34,96
v0704,Latin America Next.js Review #704,2024-10-10,Technology,Portuguese,645,128871,9818,1070,1223,0.77,Latin America,True,12015.3,448.06,205
v0705,Latin America Revenue Pulse #705,2024-10-11,Business,Spanish,807,171955,8821,2589,436,0.81,Latin America,True,11646.4,649.75,429
v0706,Latin America Investor Lens #706,2024-10-12,Finance,Portuguese,613,117441,8601,922,317,0.73,Latin America,True,10929.6,911.52,500
v0707,Latin America Creator Challenge #707,2024-10-13,Gaming,Spanish,911,243888,17620,3830,2167,0.79,Latin America,False,19853.6,463.12,864
v0708,Latin America Weekly Upgrade #708,2024-10-14,Lifestyle,Spanish,389,142837,7694,1916,671,0.84,Latin America,True,7942.5,1099.97,265
v0709,Middle East SQL Playbook #709,2024-10-15,Education,English,702,91696,3485,1140,585,0.83,Middle East,True,9073.5,818.67,162
v0710,Middle East AI Systems #710,2024-10-16,Technology,Arabic,818,84259,6177,605,257,0.71,Middle East,True,10126.6,857.77,353
v0711,Middle East Boardroom Brief #711,2024-10-17,Business,Arabic,845,53746,2196,680,422,0.85,Middle East,True,5158.7,162.41,73
v0712,Middle East Budget Watch #712,2024-10-18,Finance,Arabic,696,105891,4845,387,956,0.8,Middle East,True,8324.4,907.51,279
v0713,Middle East Launch Meta #713,2024-10-19,Gaming,Arabic,755,228390,16331,2784,980,0.77,Middle East,True,15981.2,2163.54,254
v0714,Middle East Studio Reset #714,2024-10-20,Lifestyle,Arabic,344,395266,30877,3863,3150,0.76,Middle East,True,15433.8,1511.12,1741
v0715,Africa Growth Workshop #715,2024-10-21,Education,French,723,57839,2476,741,385,0.81,Africa,False,6106.3,166.01,152
v0716,Africa Next.js Review #716,2024-10-22,Technology,French,789,107200,5827,736,290,0.83,Africa,True,9199.5,929.92,233
v0717,Africa Revenue Pulse #717,2024-10-23,Business,English,568,101763,4969,1057,748,0.73,Africa,True,4801.7,478.24,449
v0718,Africa Investor Lens #718,2024-10-24,Finance,English,637,54148,2347,698,439,0.83,Africa,True,5391.1,437.55,72
v0719,Africa Creator Challenge #719,2024-10-25,Gaming,French,843,172673,12468,1633,1615,0.73,Africa,False,12149.5,213.15,585
v0720,Africa Weekly Upgrade #720,2024-10-26,Lifestyle,English,690,214781,12625,2708,1603,0.93,Africa,False,22660.6,361.73,805
v0721,North America SQL Playbook #721,2024-10-27,Education,Spanish,930,143739,11496,1521,1502,0.84,North America,True,11781.2,390.47,529
v0722,North America AI Systems #722,2024-10-28,Technology,Spanish,658,135901,5789,1786,549,0.83,North America,True,10495.1,624.74,552
v0723,North America Boardroom Brief #723,2024-10-29,Business,English,660,281120,15077,3161,2170,0.83,North America,False,21307.7,593.49,895
v0724,North America Budget Watch #724,2024-10-30,Finance,Spanish,641,176755,11800,1989,1308,0.89,North America,True,15657.2,797.09,684
v0725,North America Launch Meta #725,2024-10-31,Gaming,English,644,177572,7938,2561,1353,0.69,North America,True,12315.6,1110.57,510
v0726,North America Studio Reset #726,2024-11-01,Lifestyle,Spanish,647,171775,9411,1463,405,0.78,North America,True,11912.8,1256.38,299
v0727,Europe Growth Workshop #727,2024-11-02,Education,French,718,72022,2557,793,367,0.8,Europe,True,7932.1,390.33,180
v0728,Europe Next.js Review #728,2024-11-03,Technology,German,689,221407,9034,1532,555,0.85,Europe,True,22656.0,1355.25,546
v0729,Europe Revenue Pulse #729,2024-11-04,Business,English,918,54715,2758,706,176,0.86,Europe,True,5410.7,321.12,145
v0730,Europe Investor Lens #730,2024-11-05,Finance,French,781,213411,15686,2243,2043,0.73,Europe,False,16000.6,562.53,645
v0731,Europe Creator Challenge #731,2024-11-06,Gaming,English,814,438408,24557,2342,4085,0.77,Europe,True,31900.7,4456.77,1061
v0732,Europe Weekly Upgrade #732,2024-11-07,Lifestyle,French,447,367727,13146,4714,1262,0.74,Europe,True,22145.1,3177.23,1141
v0733,Asia SQL Playbook #733,2024-11-08,Education,English,787,145420,11203,1421,1359,0.83,Asia,True,15444.1,1114.14,377
v0734,Asia AI Systems #734,2024-11-09,Technology,Hindi,788,301623,23666,2785,1522,0.8,Asia,True,29364.6,1166.9,761
v0735,Asia Boardroom Brief #735,2024-11-10,Business,Hindi,688,215953,16932,3069,2258,0.87,Asia,False,21281.9,235.63,706
